"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 23 03:01:08 GMT 2024","Tue Apr 23 03:01:13 GMT 2024","4549","","UI tests","","InvalidDataTest","CreatProjectWithUpperBoundProjectCodeTest","CreatProjectWithUpperBoundProjectCodeTest","Тест на ввод данных превышающих допустимые
"
"passed","Tue Apr 23 03:00:28 GMT 2024","Tue Apr 23 03:00:29 GMT 2024","120","","API tests","","ProjectTest","GetAllProjectsTest","GetAllProjectsTest","Тест на получение данных о всех проектах
"
"passed","Tue Apr 23 03:00:29 GMT 2024","Tue Apr 23 03:00:37 GMT 2024","8077","","UI tests","","ProjectTest","CreateAndDeleteProjectTest","CreateAndDeleteProjectTest","Тест на создание и удаление сущности
"
"passed","Tue Apr 23 03:00:28 GMT 2024","Tue Apr 23 03:00:28 GMT 2024","113","","API tests","","ProjectTest","GetProjectTest","GetProjectTest","Тест на получение данных о проекте по коду проекта
"
"passed","Tue Apr 23 03:00:49 GMT 2024","Tue Apr 23 03:00:56 GMT 2024","6777","","UI tests","","FileUploadTest","ProjectLogoUploadTest","ProjectLogoUploadTest","Тест на загрузку изображения в профиль проекта
"
"passed","Tue Apr 23 03:00:29 GMT 2024","Tue Apr 23 03:00:29 GMT 2024","89","","API tests","","ProjectTest","GetProjectByIncorrectCodeTest","GetProjectByIncorrectCodeTest","Проверяем, что возвращается ошибка если не правильно указан код проекта
"
"failed","Tue Apr 23 03:01:13 GMT 2024","Tue Apr 23 03:01:25 GMT 2024","11894","","","","LoginTest","IncorrectLoginFailureTest","IncorrectLoginFailureTest","Тест воспроизводящий любой дефект
"
"passed","Tue Apr 23 03:00:44 GMT 2024","Tue Apr 23 03:00:49 GMT 2024","5710","","UI tests","","BoundaryProjectTest","UpperBoundProjectCodeTest","UpperBoundProjectCodeTest","Создание проекта. Проверяем максимальное количество символов для кода проекта
"
"passed","Tue Apr 23 03:00:29 GMT 2024","Tue Apr 23 03:00:29 GMT 2024","219","","API tests","","ProjectTest","DeleteProjectTest","DeleteProjectTest","Тест на удаление проекта по коду
"
"passed","Tue Apr 23 03:00:29 GMT 2024","Tue Apr 23 03:00:29 GMT 2024","105","","API tests","","ProjectTest","RequiredFieldTest","RequiredFieldTest","Проверяем, что поле title обязательно для заполнения
"
"passed","Tue Apr 23 03:00:37 GMT 2024","Tue Apr 23 03:00:44 GMT 2024","6396","","UI tests","","BoundaryProjectTest","LowerBoundProjectCodeTest","LowerBoundProjectCodeTest","Создание проекта. Проверяем минимальное количество символов для кода проекта
"
"passed","Tue Apr 23 03:00:56 GMT 2024","Tue Apr 23 03:01:03 GMT 2024","7205","","UI tests","","HoverTest","HoverSuiteTreeTest","HoverSuiteTreeTest","123Тест на отображении подсказки при наведении курсора
"
"passed","Tue Apr 23 03:01:03 GMT 2024","Tue Apr 23 03:01:08 GMT 2024","4751","","UI tests","","InvalidDataTest","CreateProjectWithInvalidDataTest","CreateProjectWithInvalidDataTest","Тест на использование некорректных данных
"
"passed","Tue Apr 23 03:00:29 GMT 2024","Tue Apr 23 03:00:29 GMT 2024","109","","API tests","","ProjectTest","GetProjectFromJSONTest","GetProjectFromJSONTest","Тест на получение данных о проекте по коду проекта из JSON файла
"
"passed","Tue Apr 23 03:00:28 GMT 2024","Tue Apr 23 03:00:28 GMT 2024","652","","API tests","","ProjectTest","CreateTest","CreateTest","Тест на создание проекта
"
"passed","Tue Apr 23 03:00:29 GMT 2024","Tue Apr 23 03:00:29 GMT 2024","118","","API tests","","ProjectTest","BoundaryTest","BoundaryTest","Проверяем, что возвращается ошибка если поле code длинной более 10 символов
"
