"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 23 05:08:07 GMT 2024","Tue Apr 23 05:08:11 GMT 2024","3984","","UI tests","","InvalidDataTest","CreatProjectWithUpperBoundProjectCodeTest","CreatProjectWithUpperBoundProjectCodeTest","Тест на ввод данных превышающих допустимые
"
"passed","Tue Apr 23 05:07:55 GMT 2024","Tue Apr 23 05:08:03 GMT 2024","8105","","UI tests","","HoverTest","HoverSuiteTreeTest","HoverSuiteTreeTest","123Тест на отображении подсказки при наведении курсора
"
"passed","Tue Apr 23 05:07:33 GMT 2024","Tue Apr 23 05:07:33 GMT 2024","63","","API tests","","ProjectTest","RequiredFieldTest","RequiredFieldTest","Проверяем, что поле title обязательно для заполнения
"
"passed","Tue Apr 23 05:07:32 GMT 2024","Tue Apr 23 05:07:33 GMT 2024","85","","API tests","","ProjectTest","GetAllProjectsTest","GetAllProjectsTest","Тест на получение данных о всех проектах
"
"passed","Tue Apr 23 05:07:32 GMT 2024","Tue Apr 23 05:07:32 GMT 2024","658","","API tests","","ProjectTest","CreateTest","CreateTest","Тест на создание проекта
"
"passed","Tue Apr 23 05:07:32 GMT 2024","Tue Apr 23 05:07:32 GMT 2024","61","","API tests","","ProjectTest","GetProjectTest","GetProjectTest","Тест на получение данных о проекте по коду проекта
"
"passed","Tue Apr 23 05:07:49 GMT 2024","Tue Apr 23 05:07:55 GMT 2024","6040","","UI tests","","FileUploadTest","ProjectLogoUploadTest","ProjectLogoUploadTest","Тест на загрузку изображения в профиль проекта
"
"failed","Tue Apr 23 05:08:11 GMT 2024","Tue Apr 23 05:08:23 GMT 2024","11927","","","","LoginTest","IncorrectLoginFailureTest","IncorrectLoginFailureTest","Тест воспроизводящий любой дефект
"
"passed","Tue Apr 23 05:07:33 GMT 2024","Tue Apr 23 05:07:40 GMT 2024","6603","","UI tests","","ProjectTest","CreateAndDeleteProjectTest","CreateAndDeleteProjectTest","Тест на создание и удаление сущности
"
"passed","Tue Apr 23 05:08:03 GMT 2024","Tue Apr 23 05:08:07 GMT 2024","3750","","UI tests","","InvalidDataTest","CreateProjectWithInvalidDataTest","CreateProjectWithInvalidDataTest","Тест на использование некорректных данных
"
"passed","Tue Apr 23 05:07:40 GMT 2024","Tue Apr 23 05:07:44 GMT 2024","4766","","UI tests","","BoundaryProjectTest","LowerBoundProjectCodeTest","LowerBoundProjectCodeTest","Создание проекта. Проверяем минимальное количество символов для кода проекта
"
"passed","Tue Apr 23 05:07:33 GMT 2024","Tue Apr 23 05:07:33 GMT 2024","68","","API tests","","ProjectTest","BoundaryTest","BoundaryTest","Проверяем, что возвращается ошибка если поле code длинной более 10 символов
"
"passed","Tue Apr 23 05:07:44 GMT 2024","Tue Apr 23 05:07:49 GMT 2024","4697","","UI tests","","BoundaryProjectTest","UpperBoundProjectCodeTest","UpperBoundProjectCodeTest","Создание проекта. Проверяем максимальное количество символов для кода проекта
"
"passed","Tue Apr 23 05:07:33 GMT 2024","Tue Apr 23 05:07:33 GMT 2024","67","","API tests","","ProjectTest","GetProjectFromJSONTest","GetProjectFromJSONTest","Тест на получение данных о проекте по коду проекта из JSON файла
"
"passed","Tue Apr 23 05:07:33 GMT 2024","Tue Apr 23 05:07:33 GMT 2024","46","","API tests","","ProjectTest","GetProjectByIncorrectCodeTest","GetProjectByIncorrectCodeTest","Проверяем, что возвращается ошибка если не правильно указан код проекта
"
"passed","Tue Apr 23 05:07:33 GMT 2024","Tue Apr 23 05:07:33 GMT 2024","122","","API tests","","ProjectTest","DeleteProjectTest","DeleteProjectTest","Тест на удаление проекта по коду
"
