"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 23 11:13:29 GMT 2024","Tue Apr 23 11:13:29 GMT 2024","82","","API tests","","ProjectTest","GetProjectTest","GetProjectTest","Тест на получение данных о проекте по коду проекта
"
"passed","Tue Apr 23 11:13:59 GMT 2024","Tue Apr 23 11:14:03 GMT 2024","3717","","UI tests","","InvalidDataTest","CreateProjectWithInvalidDataTest","CreateProjectWithInvalidDataTest","Тест на использование некорректных данных
"
"failed","Tue Apr 23 11:14:07 GMT 2024","Tue Apr 23 11:14:19 GMT 2024","11479","","","","LoginTest","IncorrectLoginFailureTest","IncorrectLoginFailureTest","Тест воспроизводящий любой дефект
"
"passed","Tue Apr 23 11:13:28 GMT 2024","Tue Apr 23 11:13:29 GMT 2024","609","","API tests","","ProjectTest","CreateTest","CreateTest","Тест на создание проекта
"
"passed","Tue Apr 23 11:13:47 GMT 2024","Tue Apr 23 11:13:53 GMT 2024","6269","","UI tests","","FileUploadTest","ProjectLogoUploadTest","ProjectLogoUploadTest","Тест на загрузку изображения в профиль проекта
"
"passed","Tue Apr 23 11:13:29 GMT 2024","Tue Apr 23 11:13:29 GMT 2024","81","","API tests","","ProjectTest","GetAllProjectsTest","GetAllProjectsTest","Тест на получение данных о всех проектах
"
"passed","Tue Apr 23 11:13:42 GMT 2024","Tue Apr 23 11:13:47 GMT 2024","4654","","UI tests","","BoundaryProjectTest","UpperBoundProjectCodeTest","UpperBoundProjectCodeTest","Создание проекта. Проверяем максимальное количество символов для кода проекта
"
"passed","Tue Apr 23 11:13:38 GMT 2024","Tue Apr 23 11:13:42 GMT 2024","4327","","UI tests","","BoundaryProjectTest","LowerBoundProjectCodeTest","LowerBoundProjectCodeTest","Создание проекта. Проверяем минимальное количество символов для кода проекта
"
"passed","Tue Apr 23 11:13:29 GMT 2024","Tue Apr 23 11:13:29 GMT 2024","74","","API tests","","ProjectTest","BoundaryTest","BoundaryTest","Проверяем, что возвращается ошибка если поле code длинной более 10 символов
"
"passed","Tue Apr 23 11:13:29 GMT 2024","Tue Apr 23 11:13:29 GMT 2024","69","","API tests","","ProjectTest","GetProjectFromJSONTest","GetProjectFromJSONTest","Тест на получение данных о проекте по коду проекта из JSON файла
"
"passed","Tue Apr 23 11:14:03 GMT 2024","Tue Apr 23 11:14:07 GMT 2024","4050","","UI tests","","InvalidDataTest","CreatProjectWithUpperBoundProjectCodeTest","CreatProjectWithUpperBoundProjectCodeTest","Тест на ввод данных превышающих допустимые
"
"passed","Tue Apr 23 11:13:53 GMT 2024","Tue Apr 23 11:13:59 GMT 2024","6373","","UI tests","","HoverTest","HoverSuiteTreeTest","HoverSuiteTreeTest","123Тест на отображении подсказки при наведении курсора
"
"passed","Tue Apr 23 11:13:30 GMT 2024","Tue Apr 23 11:13:38 GMT 2024","8273","","UI tests","","ProjectTest","CreateAndDeleteProjectTest","CreateAndDeleteProjectTest","Тест на создание и удаление сущности
"
"passed","Tue Apr 23 11:13:29 GMT 2024","Tue Apr 23 11:13:29 GMT 2024","54","","API tests","","ProjectTest","RequiredFieldTest","RequiredFieldTest","Проверяем, что поле title обязательно для заполнения
"
"passed","Tue Apr 23 11:13:29 GMT 2024","Tue Apr 23 11:13:29 GMT 2024","61","","API tests","","ProjectTest","GetProjectByIncorrectCodeTest","GetProjectByIncorrectCodeTest","Проверяем, что возвращается ошибка если не правильно указан код проекта
"
"passed","Tue Apr 23 11:13:29 GMT 2024","Tue Apr 23 11:13:29 GMT 2024","142","","API tests","","ProjectTest","DeleteProjectTest","DeleteProjectTest","Тест на удаление проекта по коду
"
