"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 22 06:53:52 GMT 2024","Mon Apr 22 06:53:56 GMT 2024","4141","","UI tests","","InvalidDataTest","CreateProjectWithInvalidDataTest","CreateProjectWithInvalidDataTest","Тест на отображении подсказки при наведении курсора
"
"passed","Mon Apr 22 06:53:33 GMT 2024","Mon Apr 22 06:53:38 GMT 2024","4874","","UI tests","","BoundaryProjectTest","UpperBoundProjectCodeTest","UpperBoundProjectCodeTest","Создание проекта. Проверяем максимальное количество символов для кода проекта
"
"passed","Mon Apr 22 06:53:28 GMT 2024","Mon Apr 22 06:53:33 GMT 2024","4986","","UI tests","","BoundaryProjectTest","LowerBoundProjectCodeTest","LowerBoundProjectCodeTest","Создание проекта. Проверяем минимальное количество символов для кода проекта
"
"passed","Mon Apr 22 06:53:38 GMT 2024","Mon Apr 22 06:53:46 GMT 2024","7540","","UI tests","","FileUploadTest","ProjectLogoUploadTest","ProjectLogoUploadTest","Тест на загрузку изображения в профиль проекта
"
"passed","Mon Apr 22 06:53:14 GMT 2024","Mon Apr 22 06:53:14 GMT 2024","70","","API tests","","ProjectTest","AddProjectNegativeTest2","AddProjectNegativeTest2","Проверяем, что поле title обязательно для заполнения
"
"passed","Mon Apr 22 06:53:14 GMT 2024","Mon Apr 22 06:53:14 GMT 2024","80","","API tests","","ProjectTest","AddProjectNegativeTest","AddProjectNegativeTest","Ошибка при создании проеката с полем code длинной более 10 символов
"
"passed","Mon Apr 22 06:53:46 GMT 2024","Mon Apr 22 06:53:52 GMT 2024","5767","","UI tests","","HoverTest","Hover","Hover","Тест на отображении подсказки при наведении курсора
"
"passed","Mon Apr 22 06:53:14 GMT 2024","Mon Apr 22 06:53:14 GMT 2024","83","","API tests","","ProjectTest","GetProjectByIncorrectCode","GetProjectByIncorrectCode","Проверяем, что возвращается ошибку если не правильно указан код проекта
"
"passed","Mon Apr 22 06:53:14 GMT 2024","Mon Apr 22 06:53:14 GMT 2024","98","","API tests","","ProjectTest","GetProjectTest","GetProjectTest","Получаем данные о проекта по коду проекта
"
"passed","Mon Apr 22 06:53:14 GMT 2024","Mon Apr 22 06:53:14 GMT 2024","100","","API tests","","ProjectTest","GetAllProjectsTest","GetAllProjectsTest","Получаем данные о всех проектах
"
"passed","Mon Apr 22 06:53:14 GMT 2024","Mon Apr 22 06:53:28 GMT 2024","13944","","UI tests","","ProjectTest","CreateAndDeleteProjectTest","CreateAndDeleteProjectTest","Тест на создание и удаление сущности
"
"passed","Mon Apr 22 06:53:14 GMT 2024","Mon Apr 22 06:53:14 GMT 2024","196","","API tests","","ProjectTest","DeleteProjectTest","DeleteProjectTest","Удаляем проект по коду
"
"passed","Mon Apr 22 06:53:56 GMT 2024","Mon Apr 22 06:54:00 GMT 2024","3801","","UI tests","","InvalidDataTest","CreatProjectWithUpperBoundProjectCodeTest","CreatProjectWithUpperBoundProjectCodeTest",""
"passed","Mon Apr 22 06:53:13 GMT 2024","Mon Apr 22 06:53:14 GMT 2024","565","","API tests","","ProjectTest","CreateTest","CreateTest","Создание проекта
"
