"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Apr 23 02:23:46 GMT 2024","Tue Apr 23 02:23:58 GMT 2024","11862","","","","LoginTest","IncorrectLoginFailureTest","IncorrectLoginFailureTest","Тест воспроизводящий любой дефект
"
"passed","Tue Apr 23 02:23:03 GMT 2024","Tue Apr 23 02:23:03 GMT 2024","129","","API tests","","ProjectTest","GetProjectFromJSONTest","GetProjectFromJSONTest","Тест на получение данных о проекте по коду проекта из JSON файла
"
"passed","Tue Apr 23 02:23:02 GMT 2024","Tue Apr 23 02:23:02 GMT 2024","245","","API tests","","ProjectTest","DeleteProjectTest","DeleteProjectTest","Тест на удаление проекта по коду
"
"passed","Tue Apr 23 02:23:03 GMT 2024","Tue Apr 23 02:23:11 GMT 2024","8518","","UI tests","","ProjectTest","CreateAndDeleteProjectTest","CreateAndDeleteProjectTest","Тест на создание и удаление сущности
"
"passed","Tue Apr 23 02:23:01 GMT 2024","Tue Apr 23 02:23:02 GMT 2024","671","","API tests","","ProjectTest","CreateTest","CreateTest","Тест на создание проекта
"
"passed","Tue Apr 23 02:23:37 GMT 2024","Tue Apr 23 02:23:41 GMT 2024","4700","","UI tests","","InvalidDataTest","CreateProjectWithInvalidDataTest","CreateProjectWithInvalidDataTest","Тест на использование некорректных данных
"
"passed","Tue Apr 23 02:23:02 GMT 2024","Tue Apr 23 02:23:02 GMT 2024","137","","API tests","","ProjectTest","GetAllProjectsTest","GetAllProjectsTest","Тест на получение данных о всех проектах
"
"passed","Tue Apr 23 02:23:17 GMT 2024","Tue Apr 23 02:23:23 GMT 2024","5736","","UI tests","","BoundaryProjectTest","UpperBoundProjectCodeTest","UpperBoundProjectCodeTest","Создание проекта. Проверяем максимальное количество символов для кода проекта
"
"passed","Tue Apr 23 02:23:11 GMT 2024","Tue Apr 23 02:23:17 GMT 2024","5861","","UI tests","","BoundaryProjectTest","LowerBoundProjectCodeTest","LowerBoundProjectCodeTest","Создание проекта. Проверяем минимальное количество символов для кода проекта
"
"passed","Tue Apr 23 02:23:30 GMT 2024","Tue Apr 23 02:23:37 GMT 2024","6940","","UI tests","","HoverTest","HoverSuiteTreeTest","HoverSuiteTreeTest","123Тест на отображении подсказки при наведении курсора
"
"passed","Tue Apr 23 02:23:41 GMT 2024","Tue Apr 23 02:23:46 GMT 2024","4999","","UI tests","","InvalidDataTest","CreatProjectWithUpperBoundProjectCodeTest","CreatProjectWithUpperBoundProjectCodeTest","Тест на ввод данных превышающих допустимые
"
"passed","Tue Apr 23 02:23:02 GMT 2024","Tue Apr 23 02:23:02 GMT 2024","142","","API tests","","ProjectTest","GetProjectTest","GetProjectTest","Тест на получение данных о проекте по коду проекта
"
"passed","Tue Apr 23 02:23:02 GMT 2024","Tue Apr 23 02:23:02 GMT 2024","122","","API tests","","ProjectTest","RequiredFieldTest","RequiredFieldTest","Проверяем, что поле title обязательно для заполнения
"
"passed","Tue Apr 23 02:23:23 GMT 2024","Tue Apr 23 02:23:30 GMT 2024","6939","","UI tests","","FileUploadTest","ProjectLogoUploadTest","ProjectLogoUploadTest","Тест на загрузку изображения в профиль проекта
"
"passed","Tue Apr 23 02:23:02 GMT 2024","Tue Apr 23 02:23:03 GMT 2024","124","","API tests","","ProjectTest","GetProjectByIncorrectCodeTest","GetProjectByIncorrectCodeTest","Проверяем, что возвращается ошибка если не правильно указан код проекта
"
"passed","Tue Apr 23 02:23:02 GMT 2024","Tue Apr 23 02:23:02 GMT 2024","124","","API tests","","ProjectTest","BoundaryTest","BoundaryTest","Проверяем, что возвращается ошибка если поле code длинной более 10 символов
"
